Ticket_Number,GDS_Record_Locator,Reservation_Date,Ticket_Issue_Date,Trip_Departure_Date,Airline_Name,Cabin_Class,Domestic_International_Indicator,Origin_City_Code,Destination_City_Code,Routing,Invoice_Amount,Tax_Amount,Total_Amount,Mileage,Days_Advance_Purchase,Trip_Length,One_Way_Indicator,Exchange_Indicator,Exchange_Original_Ticket_Number,Refund_Indicator,Original_Invoice_Number,Online_Booking_Indicator,Fare_Category,Agency
7496987211,LGZRGC,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,FLL,ATL/FLL/ATL,228.84,45.36,274.2,1164.534197,4,5,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987210,LHABXV,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,SAN,OAK/SAN/OAK,-132,0,-132,-893.8369019,-2,-2,NULL,N,NULL,Y,NULL,N,YCA,Agency C
7496987209,LHABXV,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,SAN,OAK/SAN/OAK,396.28,57.92,454.2,893.8369019,1,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987208,LHTSDS,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,PHX,SAN,PHX/SAN/PHX,251.16,47.04,298.2,608.1007225,4,6,NULL,N,NULL,N,NULL,N,_CA,Agency C
7496987207,LHWZHO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,34.14,196,761.3834087,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987206,LHXKCE,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MSP,MDW/MSP/MDW,219.54,38.26,257.8,695.2925979,5,3,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
7496987201,LIERPW,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,AUS,DCA,AUS/DCA/AUS,429.77,54.23,484,2627.538278,4,2,NULL,N,NULL,N,NULL,NULL,DG,Agency C
7496987200,LIERPW,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,AUS,DCA,AUS/DCA/AUS,NULL,NULL,NULL,2627.538278,-1,3,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
7496987199,LKJBPP,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,40.34,202.2,761.3834087,6,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987198,LKJOFK,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OME,OTZ,OME/OTZ/OME,540,NULL,540,366.1866809,14,19,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987197,LKZDIR,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,SFO,SAN/SFO/SAN,113.48,36.72,150.2,894.5282589,5,3,NULL,N,NULL,N,NULL,N,_CA,Agency C
7496987196,LLEKNR,NULL,00:00.0,00:00.0,DELTA AIR LINES,Coach,D,ATL,JAN,ATL/JAN,-464.19,-45.81,-510,-340.3924578,-10,-1,NULL,N,NULL,Y,NULL,N,Restricted Commercial,Agency C
7496987195,LLEKNR,NULL,00:00.0,00:00.0,DELTA AIR LINES,Coach,D,ATL,JAN,ATL/JAN,-464.19,-45.81,-510,-340.3924578,-20,-1,NULL,N,NULL,Y,NULL,N,Restricted Commercial,Agency C
7496987193,LLHFLT,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,LAS,SAN/LAS/SAN,297.68,44.32,342,517.9861927,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987191,LMMNGU,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,TPA,SDF,TPA/SDF/TPA,-440.94,-55.06,-496,-1459.147769,0,-2,NULL,N,NULL,Y,NULL,N,Restricted Commercial,Agency C
7496987190,LMMNGU,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,TPA,SDF,TPA/SDF/TPA,440.94,55.06,496,1459.147769,5,2,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
7496987189,LMMTTI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DCA,MCO,DCA/STL/MCO,425,NULL,425,1600.059956,16,1,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
7496987188,LMSYLE,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,TPA,ATL/TPA_MCO/ATL,220.47,38.33,258.8,811.9378886,5,4,NULL,N,NULL,N,NULL,Y,_CA,Agency C
7496987187,LNXVXB,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,-113.48,-30.32,-143.8,-894.5282589,0,-1,NULL,N,NULL,Y,NULL,Y,_CA,Agency C
7496987184,LNXVXB,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,113.48,30.32,143.8,894.5282589,3,1,NULL,N,NULL,N,NULL,Y,_CA,Agency C
7496987181,LOQHBI,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCI,MSY,MCI/MSY/MCI,-103.44,-40.56,-144,-1382.846629,-2,-3,NULL,N,NULL,Y,NULL,Y,_CA,Agency C
7496987180,LOQHBI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCI,MSY,MCI/MSY/MCI,247.44,40.56,288,1382.846629,5,3,NULL,N,NULL,N,NULL,Y,_CA,Agency C
7496987179,LOYVEG,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,FAI,BTT,FAI/BTT/FAI,340,NULL,340,356.809285,3,8,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
7496987178,LOYYBO,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,BTT,FAI,BTT/FAI,170,NULL,170,178.404826,10,11,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987177,LPACMF,00:00.0,00:00.0,00:00.0,GRANT AVIATION,Coach,D,ANC,AKN,ANC/DLG/AKN/ANC,170,NULL,170,687.6352638,7,10,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987175,LPCIOL,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,HSL,FAI,HSL/FAI/AET/FAI/HSL,740,NULL,740,872.5640682,6,13,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987173,LPGYJS,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OME,OTZ,OME/OTZ/OME,540,NULL,540,366.1866809,14,19,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987172,LPQHHP,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,BWI,MCI,BWI/MCI/BWI,392.56,51.24,443.8,1931.62032,5,3,NULL,N,NULL,N,NULL,Y,YCA,Agency C
7496987171,LQAVQU,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,AET,FAI/AET,170,NULL,170,182.2676292,1,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987169,LQRJWZ,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,HNS,OTZ,HNS/JNU/ANC/OTZ/WTK/OTZ/ANC/JNU/HNS,324,NULL,324,2470.505382,18,31,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987169,LRDQMQ,00:00.0,00:00.0,00:00.0,KATMAI AIR,Coach,D,ANC,BKF,ANC/AKN/BKF/AKN/ANC,182,NULL,182,608.7365735,12,16,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987168,LRGFPB,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,TAL,FAI,TAL/FAI/TAL,240,NULL,240,253.1505447,13,17,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987167,LRTUWJ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,TPA,ATL,TPA/ATL/TPA,281.86,43.14,325,815.0167464,5,5,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987166,LSDNGA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,133.02,31.98,165,761.3834087,4,1,NULL,N,NULL,N,NULL,Y,YCA,Agency C
7496987165,LSSSWP,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,MCO,ATL/MCO/ATL,202.8,37.2,240,808.8590748,5,2,NULL,N,NULL,N,NULL,Y,_CA,Agency C
7496987164,LSTWBA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,FLL,ATL/FLL,114.42,19.48,133.9,582.2672179,9,1,NULL,N,NULL,N,NULL,Y,YCA,Agency C
7496987163,LUCMZG,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,ELP,DAL/ELP/DAL,506.04,59.76,565.8,1124.526002,5,3,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
7496987162,LUFSTI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,133.02,38.18,171.2,761.3834087,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987161,LVIQZH,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OME,UNK,OME/UNK/OME,504,NULL,504,292.3274473,10,13,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987160,LVJXHI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,LAX,DEN,LAX/SJC/DEN/IAD,25.49,NULL,25.49,2705.494607,0,3,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
7496987159,LVJXHI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,LAX,DEN,LAX/SJC/DEN/IAD,438.7,63.31,502.01,2705.494607,0,3,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
7496987158,LVNEHY,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,BOS,MDW/BOS/MDW,295.82,50.38,346.2,1720.150415,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987156,LVNQZI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,133.02,31.98,165,761.3834087,5,2,NULL,N,NULL,N,NULL,Y,YCA,Agency C
7496987155,LVRTPW,00:00.0,00:00.0,00:00.0,DELTA AIR LINES,Coach,D,ATL,DCA,ATL/DCA/ATL,NULL,NULL,NULL,1095.766184,1,2,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency C
7496987152,LWLCGL,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,CLE,MSP,CLE/MDW/MSP,276.28,42.72,319,655.0037684,2,1,Y,N,NULL,N,NULL,N,YCA,Agency C
7496987148,LWOJAF,00:00.0,00:00.0,00:00.0,ALASKA AIR TRANSIT,Coach,D,ANC,MDO,ANC/MDO/ANC,460,NULL,460,349.724243,8,16,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987147,LXADVO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,GEG,BOI,GEG/BOI/GEG,338.6,47.4,386,575.0129505,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987146,LXFEAO,00:00.0,00:00.0,00:00.0,TUCKER AVIATION,Coach,D,GNU,DLG,GNU/DLG,250,NULL,250,109.3591026,3,4,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987145,LXLGTS,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN,56.74,15.26,72,447.2643161,5,1,NULL,N,NULL,N,NULL,N,_CA,Agency C
7496987144,LXLIYS,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,DAY,DEN/DAY/DEN,323.72,46.28,370,2189.693909,5,5,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
7496987143,LXTARB,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,MCI,SAN/MCI,190.7,25.3,216,1331.724083,21,1,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987142,LXZILC,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,CLE,MDW,CLE/MDW/CLE,333.02,46.98,380,614.7155373,0,5,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
7496987137,LXZILC,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,CLE,MDW/CLE,NULL,NULL,NULL,307.3579062,1,1,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987136,LYRRPC,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OTZ,ORV,OTZ/ORV/OTZ,324,NULL,324,86.3999527,0,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987135,LZBGME,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,FAI,WBQ,FAI/WBQ/FAI,262,NULL,262,215.679977,17,23,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
7496987134,LZEKOG,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,FAI,WBQ,FAI/WBQ/FAI,262,NULL,262,215.679977,42,48,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
7496987132,MAPDJV,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,PHX,SAN/PHX/SAN,251.16,40.84,292,608.1007225,5,1,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
7496987130,MAPLUL,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,ARC,FAI/ARC/FAI,370,NULL,370,477.3965874,3,4,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987128,MAVQSJ,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OME,SKK,OME/SKK/OME,468.84,35.16,504,258.2735805,13,14,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987127,MCEMIC,00:00.0,00:00.0,00:00.0,WINGS OF ALASKA/SEAPORT AIRLINES,Coach,D,GST,JNU,GST/JNU/SEA/JNU/GST,140,NULL,140,1899.56785,31,36,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
7496987126,MCEMIC,00:00.0,00:00.0,00:00.0,WINGS OF ALASKA/SEAPORT AIRLINES,Coach,D,GST,JNU,GST/JNU/SEA/JNU/GST,140,NULL,140,1899.56785,28,5,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
7496987125,MCMTZZ,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,BTT,FAI,BTT/FAI/ANC/BRW/FAI/BTT,340,NULL,340,1840.209211,8,19,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987124,MCOIDY,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,TUS,OAK/SAN/TUS/SAN/OAK,437.2,78,515.2,1626.927848,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987123,MDGEYU,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCO,ATL,MCO/ATL/MCO,202.8,37.2,240,808.8590748,1,2,NULL,N,NULL,N,NULL,Y,_CA,Agency C
7496987122,MDJBIB,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCI,BWI,MCI/BWI,196.28,28.82,225.1,965.8102968,5,1,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987115,MDVBYS,NULL,00:00.0,00:00.0,DELTA AIR LINES,Coach,D,DEN,BTM,DEN/SLC/BTM/SLC/DEN,-658.6,-88.9,-747.5,-1478.434022,0,-2,NULL,N,NULL,Y,NULL,N,Restricted Commercial,Agency C
7496987109,MEEADZ,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,BTT,FAI/BTT/FAI,340,NULL,340,356.809285,1,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987108,MFEWKN,00:00.0,00:00.0,00:00.0,KATMAI AIR,Coach,D,AKN,BFK,AKN/BFK,91,NULL,91,2598.997986,1,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987107,MFIUYA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SLC,DEN,SLC/DEN/SLC,133.02,38.18,171.2,761.3834087,5,7,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987106,MFNZLL,NULL,00:00.0,00:00.0,AMERICAN,Coach,D,DFW,AMA,DFW/AMA/DFW,-298.1,0,-298.1,-627.0188428,-36,-2,NULL,N,NULL,Y,NULL,N,YCA,Agency C
7496987105,MGIHXD,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OTZ,SHG,OTZ/SHG/OBU/ABL,100,NULL,100,184.197774,0,3,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987104,MGLDJI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN,56.74,15.26,72,447.2643161,2,1,NULL,N,NULL,N,NULL,N,_CA,Agency C
7496987102,MGYHVO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SMF,SNA,SMF/SNA/SMF,377.68,50.32,428,809.4896684,5,3,NULL,N,NULL,N,NULL,NULL,DG,Agency C
7496987101,MHAZFY,00:00.0,00:00.0,00:00.0,GRANT AVIATION,Coach,D,SCM,BET,SCM/BET/SCM,512,NULL,512,289.0201272,4,8,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987100,MHNFQA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,TPA,ATL,TPA/ATL/TPA,238.14,39.86,278,815.0167464,4,11,NULL,N,NULL,N,NULL,Y,_CA,Agency C
7496987099,MIIUHH,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,TPA,ATL/TPA/ATL,238.14,39.66,277.8,815.0167464,4,2,NULL,N,NULL,N,NULL,Y,_CA,Agency C
7496987097,MIIZMI,00:00.0,00:00.0,00:00.0,YUTE AIR,Coach,D,ANC,PTU,ANC/BET/PTU/BET/ANC,390,NULL,390,1040.938894,3,4,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987096,MIIZMI,00:00.0,00:00.0,00:00.0,YUTE AIR,Coach,D,ANC,PTU,ANC/BET/PTU/BET/ANC,390,NULL,390,1040.938894,3,7,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987095,MJTOYP,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,34.14,196,761.3834087,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987094,MKTUNG,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,34.14,196,761.3834087,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987093,MKVHVE,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,ANC,OME,ANC/OME/GAM/SVA/OME/ANC,715,NULL,715,1471.587194,5,9,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987091,MKZHPL,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SLC,DEN,SLC/DEN/SLC,161.86,40.34,202.2,761.3834087,2,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987090,MLDTAD,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,113.48,36.72,150.2,894.5282589,5,3,NULL,N,NULL,N,NULL,N,_CA,Agency C
7496987089,MMOJQZ,00:00.0,00:00.0,00:00.0,ALASKA AIR TRANSIT,Coach,D,MCG,ANC,MCG/ANC/BET/ANC/FAI/GAL,270,NULL,270,1539.449307,3,9,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987088,MMOKGX,00:00.0,00:00.0,00:00.0,GREAT LAKES LTD,Coach,D,PIR,DEN,PIR/DEN/PIR,535.82,54.18,590,793.750883,5,5,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency C
7496987087,MNASRM,00:00.0,00:00.0,00:00.0,KATMAI AIR,Coach,D,ANC,BKF,ANC/AKN/BKF/AKN/ANC,182,NULL,182,608.7365735,6,9,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987085,MNZMKP,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,ELP,DAL/ELP/DAL,-506.04,-59.76,-565.8,-1124.526002,0,-3,NULL,N,NULL,Y,NULL,NULL,YCA,Agency C
7496987084,MNZQWJ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MCI,MDW/MCI/MDW,362.8,55.4,418.2,809.0641762,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987083,MOWFCL,00:00.0,00:00.0,00:00.0,KATMAI AIR,Coach,D,ANC,BKF,ANC/AKN/BKF/AKN/ANC,182,NULL,182,608.7365735,24,29,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987081,MOYWUK,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,ATL,MDW/ATL/MDW,243.72,40.28,284,1186.19592,4,6,NULL,N,NULL,N,NULL,N,_CA,Agency C
7496987080,MPHNYL,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,TPA,ATL/TPA/ATL,281.86,43.14,325,815.0167464,5,3,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
7496987077,MPLRRE,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,FAI,FYU,FAI/FYU/FAI,280,NULL,280,287.2867822,2,3,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
7496987076,MPPUVE,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,ANC,OME,ANC/OME/ELI/OME/SKK/OME/ANC,860,NULL,860,1520.896192,3,7,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
7496987074,MPSSBR,00:00.0,00:00.0,00:00.0,MAKANI KAI AIR,Coach,D,MUE,LUP,MUE/OGG/MKK/LUP/MKK/OGG/MUE,147.15,NULL,147.15,268.4031994,18,31,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987073,MPTGLI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SFO,DEN/SFO/DEN,333.02,53.18,386.2,1908.817923,4,8,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987072,MQDCDS,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCI,BOS,MCI/BOS/MCI,367.44,49.56,417,2510.610651,4,5,NULL,N,NULL,N,NULL,Y,YCA,Agency C
7496987071,MRAMTO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,DEN,MDW/DEN/MDW,327.45,46.55,374,1811.048674,4,6,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987070,MRVVCN,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,IAD,SLC,IAD/MDW/SLC,278.14,42.66,320.8,1833.15077,0,1,NULL,N,NULL,N,NULL,NULL,DG,Agency C
7496987068,MSFTOQ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,CLE,MDW/CLE/MDW,333.02,46.98,380,614.7155373,3,1,N,N,NULL,N,NULL,N,YCA,Agency C
7496987063,MSLNTD,00:00.0,00:00.0,00:00.0,ALASKA MARINE HIGHWAY (FERRY),Coach,D,BLI,KTN,BLI/KTN/SIT,1939,NULL,1939,780.0039164,7,5,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987062,MSVFQR,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,STL,DEN/MCI/STL/MDW/DEN,211.16,59.84,271,1936.908119,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987061,MTKXPR,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,I,SJU,ATL,SJU/ATL/SJU,370,49,419,3097.281551,5,4,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987060,MTOAGZ,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OTZ,OME,OTZ/OME/OTZ,540,NULL,540,366.1866809,0,6,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987059,MTZJGF,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,ONT,OAK/ONT/OAK,353.48,46.02,399.5,723.5954072,1,1,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
7496987058,MUEVCY,00:00.0,00:00.0,00:00.0,GRANT AVIATION,Coach,D,ANC,DUT,ANC/DUT_IKO/DUT/ANC,200,NULL,200,1697.367521,4,24,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987057,MUFAJP,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,PHL,DEN/PHL/DEN,-333.02,-46.98,-380,-3133.56239,-1,-3,NULL,N,NULL,Y,NULL,N,YCA,Agency C
7496987056,MUFAJP,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,PHL,DEN/PHL/DEN,333.02,46.98,380,3133.56239,4,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987055,MUFORM,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,34.14,196,761.3834087,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987053,MUGLOX,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,JAX,ATL/JAX/ATL,187.9,36.1,224,540.9299457,3,2,NULL,N,NULL,N,NULL,N,_CA,Agency C
7496987052,MUHCXQ,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,FYU,FAI/FYU,140,NULL,140,143.6433413,6,7,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
7496987046,MUJXET,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,34.14,196,761.3834087,4,2,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency C
7496987044,MVRQEE,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,MSY,DAL/MSY/DAL,379.54,50.46,430,872.2082918,5,5,NULL,N,NULL,N,NULL,N,YCA,Agency C
7496987043,MVRUXN,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,-113.48,-30.52,-144,-894.5282589,-2,-2,NULL,N,NULL,Y,NULL,N,_CA,Agency C
7496987042,MVRUXN,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,113.48,30.52,144,894.5282589,6,2,NULL,N,NULL,N,NULL,N,_CA,Agency C
